"Delivery Address ID","Delivery Address","Consignment Reference","Sale Order Reference","Sale Order Date added","Delivery Run Date","Date Delivered","Delivery Run",Quantity,Pallets,Spaces,"Cubic (m³)","Weight (kg)","Product Code","Product Name","Product Type","Expiry date","Unit of Measure","Order Qty","Ship Qty"
181,"Bidfood Brisbane, , 59 Pegasus Drive, MORNINGSIDE, , Bidfood Brisbane","INV-23975/ P8337217.BRI","INV-23975/ P8337217.BRI","2025-05-08 09:25:47",2025-05-15,"2025-05-15 12:49:44","METRO 1",0,1,0,1.35,297,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2026-11-28,Carton,135,135
181,"Bidfood Brisbane, , 59 Pegasus Drive, MORNINGSIDE, , Bidfood Brisbane","INV-23975/ P8337217.BRI","INV-23975/ P8337217.BRI","2025-05-08 09:25:47",2025-05-15,"2025-05-15 12:49:44","METRO 1",0,1,0,1.35,297,320120,"Marcel's Blinis","Frozen -18C to -20C",2026-09-28,Carton,2,2
181,"Bidfood Brisbane, , 59 Pegasus Drive, MORNINGSIDE, , Bidfood Brisbane","INV-23975/ P8337217.BRI","INV-23975/ P8337217.BRI","2025-05-08 09:25:47",2025-05-15,"2025-05-15 12:49:44","METRO 1",0,1,0,1.35,297,310118,"Marcel's Petite Pancakes","Frozen -18C to -20C",2026-01-28,Carton,15,15
26546,"Moco Food Services, , 60 Parade Ground Place, WACOL, , ","INV-23979/ 408190","INV-23979/ 408190","2025-05-08 09:59:49",2025-05-12,"2025-05-12 13:45:24","METRO 1",0,1,0,1.765,118.8,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2026-11-28,Carton,36,3
26546,"Moco Food Services, , 60 Parade Ground Place, WACOL, , ","INV-23979/ 408190","INV-23979/ 408190","2025-05-08 09:59:49",2025-05-12,"2025-05-12 13:45:24","METRO 1",0,1,0,1.765,118.8,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2026-11-28,Carton,36,33
26546,"Moco Food Services, , 60 Parade Ground Place, WACOL, , ","INV-23979/ 408190","INV-23979/ 408190","2025-05-08 09:59:49",2025-05-12,"2025-05-12 13:45:24","METRO 1",0,1,0,1.765,118.8,140129,"Marcel's Blueberry Pancakes","Frozen -18C to -20C",2026-02-28,Carton,9,9
26546,"Moco Food Services, , 60 Parade Ground Place, WACOL, , ","INV-23979/ 408190","INV-23979/ 408190","2025-05-08 09:59:49",2025-05-12,"2025-05-12 13:45:24","METRO 1",0,1,0,1.765,118.8,142262,"Marcel's Choc Chip Pancakes","Frozen -18C to -20C",2026-02-28,Carton,9,9
23261,"Connectr Group, Attn: Stephen Little, 16 Kalamunda Close, ELANORA, , ","INV-23989/ Stephen Little Pick Up 13.05","INV-23989/ Stephen Little Pick Up 13.05","2025-05-09 10:20:55",2025-05-14,"2025-05-15 06:56:24","Warehouse Outbound",1,0,0,0.01,2.2,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2026-11-28,Carton,1,1
12977,"Bidfood - Botany, , 14 Mcpherson Street, BANKSMEADOW, , ","INV-24001/ P8340654","INV-24001/ P8340654","2025-05-12 10:33:19",2025-05-14,"2025-05-16 10:34:39","QLD to NSW Shuttle",0,1,0,1.764,386.2,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2026-11-28,Carton,135,110
12977,"Bidfood - Botany, , 14 Mcpherson Street, BANKSMEADOW, , ","INV-24001/ P8340654","INV-24001/ P8340654","2025-05-12 10:33:19",2025-05-14,"2025-05-16 10:34:39","QLD to NSW Shuttle",0,1,0,1.764,386.2,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2027-02-28,Carton,135,23
12977,"Bidfood - Botany, , 14 Mcpherson Street, BANKSMEADOW, , ","INV-24001/ P8340654","INV-24001/ P8340654","2025-05-12 10:33:19",2025-05-14,"2025-05-16 10:34:39","QLD to NSW Shuttle",0,1,0,1.764,386.2,110133,"Marcel's Happy Pancakes","Frozen -18C to -20C",2027-03-28,Carton,135,2
12977,"Bidfood - Botany, , 14 Mcpherson Street, BANKSMEADOW, , ","INV-24001/ P8340654","INV-24001/ P8340654","2025-05-12 10:33:19",2025-05-14,"2025-05-16 10:34:39","QLD to NSW Shuttle",0,1,0,1.764,386.2,217187,"Marcel's Double Love Sweet Crepes","Frozen -18C to -20C",2026-04-28,Carton,12,12
12977,"Bidfood - Botany, , 14 Mcpherson Street, BANKSMEADOW, , ","INV-24001/ P8340654","INV-24001/ P8340654","2025-05-12 10:33:19",2025-05-14,"2025-05-16 10:34:39","QLD to NSW Shuttle",0,1,0,1.764,386.2,320120,"Marcel's Blinis","Frozen -18C to -20C",2026-10-28,Carton,8,8
25854,"Solskin Beauty Labs Pty Ltd, Solskin Beauty Labs Pty Ltd, 54 Lakewood Blvd, Carrum Downs, 3201, Vic, Australia, CARRUM DOWNS, Melb, SOLSKIN","OC-1325( Solskin)","OC-1325( Solskin)","2025-05-11 13:29:36",2025-05-14,"2025-05-16 17:18:36","QLD to NSW Shuttle",0,1,0,1.764,160,18000300,"Tanbest DHB (Erythrulose) 25kg","Chiller 0C to +4C",2027-10-22,Pail,8,8
25081,"Stoa Bokarina, Jasmin Smith, 42 Bokarina Boulevard, Shop 1, BOKARINA, , ",OMO11008,OMO11008,"2025-05-12 12:55:13",2025-05-13,"2025-05-13 11:49:41","SUNSHINE COAST",2,0,0,0,24,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,2,2
22380,"Decisions Cafe, , 10 Capital Place, 4, BIRTINYA, , ",OMO11009,OMO11009,"2025-05-12 14:21:48",2025-05-15,"2025-05-15 13:37:46","SUNSHINE COAST",2,0,0,0,24,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,2,2
24757,"Fresh Coffee Bar, Natalie Swan, 194 Varsity Parade, VARSITY LAKES, , ",OMO11013,OMO11013,"2025-05-13 10:00:04",2025-05-14,"2025-05-14 15:05:45","GOLD COAST",2,0,0,0,24,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,2,2
11658,"Urban Eatery & Cafe, , 90 Surf Parade, Shop 4, BROADBEACH, , ",OMO11018,OMO11018,"2025-05-13 13:53:49",2025-05-14,"2025-05-14 12:17:41","GOLD COAST",5,0,0,0,60,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,5,5
12748,"Old Maids, , 30 Tweed Street, BRUNSWICK HEADS, , ",OMO11036,OMO11036,"2025-05-15 10:51:25",2025-05-16,"2025-05-16 08:03:40","NORTHERN RIVERS",4,0,0,0,48,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,4,4
23560,"Vibin Nutrition, Victoria Mckay, 100-106 Old Pacific Highway, 3a, OXENFORD, , ",OMO11042,OMO11042,"2025-05-15 13:57:24",2025-05-16,"2025-05-16 09:47:40","GOLD COAST",2,0,0,0,24,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-12-13,Carton,2,1
23560,"Vibin Nutrition, Victoria Mckay, 100-106 Old Pacific Highway, 3a, OXENFORD, , ",OMO11042,OMO11042,"2025-05-15 13:57:24",2025-05-16,"2025-05-16 09:47:40","GOLD COAST",2,0,0,0,24,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-10-31,Carton,2,1
8157,"Flannery's Maroochydore - Doca, , Shop 1 Central One 45 Plaza Pde, MAROOCHYDORE, , ",PO622660,PO622660,"2025-05-08 12:47:39",2025-05-12,"2025-05-12 10:17:44","SUNSHINE COAST",4,0,0,0,48,AFT,"Acai Flow Tubs","Frozen -18C to -20C",2026-11-18,Carton,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,19776,"Barf - Dog - BEEF 2.72KG","Frozen -18C to -20C",2027-04-05,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,19777,"Barf - Dog - COMBO 2.72KG","Frozen -18C to -20C",2027-04-04,EA,4,3
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,19777,"Barf - Dog - COMBO 2.72KG","Frozen -18C to -20C",2027-04-04,EA,4,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,19773,"Barf - Dog - CHICKEN 2.72KG","Frozen -18C to -20C",2027-04-29,EA,5,5
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,19782,"Barf - Dog - ROO 2.72KG","Frozen -18C to -20C",2027-04-03,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,133076,"Prime 100 - Dog - ROO & PUMPKIN 2KG","Chiller 0C to +4C",2025-08-13,EA,40,40
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,133077,"Prime 100 - Dog - CHICKEN & BROWN RICE 2KG","Chiller 0C to +4C",2025-08-14,EA,27,27
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,134908,"Prime 100 - Dog - TURKEY & FLAXSEED 800G","Chiller 0C to +4C",2025-08-09,EA,12,12
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,134909,"Prime 100 - Dog - ROO & PUMPKIN 800G","Chiller 0C to +4C",2025-08-08,EA,12,12
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135918,"Prime 100 - Dog - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-08,EA,16,16
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-09,EA,17,7
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135919,"Prime 100 - Dog - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-13,EA,17,10
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135921,"L&B - Dog - CHICKEN & SALMON 2KG","Chiller 0C to +4C",2025-07-23,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135927,"L&B - Dog - SENS SALMON & LAMB 2KG","Frozen -18C to -20C",2026-10-02,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135928,"L&B - Puppy - SMALL CHICKEN & VEG 1.5KG","Frozen -18C to -20C",2026-09-30,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135929,"L&B - Dog - SMALL BREED CHICKEN 1.5KG","Frozen -18C to -20C",2026-10-01,EA,8,8
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135924,"L&B - Dog - CHICKEN & VEG 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,135925,"L&B - Dog - ROO & VEG 2.72KG","Frozen -18C to -20C",2026-10-08,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,3217931,"L&B - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-10-08,EA,8,8
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,35042,"Paringa - Dog - BEEF 5KG","Chiller 0C to +4C",2025-05-30,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,35031,"Paringa - Dog - ROO 5KG","Chiller 0C to +4C",2025-05-30,EA,4,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,35031,"Paringa - Dog - ROO 5KG","Chiller 0C to +4C",2025-05-30,EA,4,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,138474,"Prime 100 - Dog - WILD BOAR 2KG","Chiller 0C to +4C",2025-07-31,EA,3,3
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,138457,"L&B - Dog - COMBO 2KG","Chiller 0C to +4C",2025-07-25,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,138458,"L&B - Puppy - LARGE CHICKEN & VEG 2KG","Chiller 0C to +4C",2025-07-31,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,140923,"Nosh - Dog - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-14,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,140925,"Nosh - Dog - BEEF 500G x 7","Frozen -18C to -20C",2026-04-03,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,140927,"Nosh - Dog - ROO 500G x 7","Frozen -18C to -20C",2026-03-03,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,140931,"Nosh - Puppy - CHICKEN 500G x 7","Frozen -18C to -20C",2026-03-28,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,142846,"Prime 100 - Puppy - SALMON & TAPIOCA 1KG","Chiller 0C to +4C",2025-07-29,EA,11,11
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,142847,"Prime 100 - Puppy - TURKEY & FLAXSEED 1KG","Chiller 0C to +4C",2025-07-16,EA,10,9
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,142847,"Prime 100 - Puppy - TURKEY & FLAXSEED 1KG","Chiller 0C to +4C",2025-07-30,EA,10,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,142924,"Prime 100 - Dog - RAW ROO 1.7KG","Frozen -18C to -20C",2025-09-05,EA,3,3
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,142927,"Prime 100 - Dog - RAW CHICKEN 1.7KG","Frozen -18C to -20C",2025-09-12,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,3219209,"Prime 100 - Dog - DUCK & SWEET POTATO 2KG","Chiller 0C to +4C",2025-08-09,EA,3,3
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,143808,"Savour Life - Dog - ROO 2.72KG","Frozen -18C to -20C",2026-04-21,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,143809,"Savour Life - Dog - SALMON 2.72KG","Frozen -18C to -20C",2026-05-01,EA,5,5
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,143810,"Savour Life - Puppy - CHICKEN 2.72KG","Frozen -18C to -20C",2026-05-04,EA,5,5
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146258,"Nosh - Dog - LAMB 500G x 7","Frozen -18C to -20C",2026-03-28,EA,1,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146259,"Nosh - Dog - VARIETY PACK 500G x 7","Frozen -18C to -20C",2026-03-25,EA,5,5
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146480,"Proudi - Dog - CHICKEN 2.4KG","Frozen -18C to -20C",2026-11-26,EA,1,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146481,"Proudi - Dog - BEEF 2.4KG","Frozen -18C to -20C",2026-12-03,EA,6,6
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146482,"Proudi - Dog - COMBO 2.4KG","Frozen -18C to -20C",2027-02-12,EA,6,6
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146483,"Proudi - Dog - TURKEY CHICKEN 2.4KG","Frozen -18C to -20C",2026-12-02,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146484,"Proudi - Dog - ROO BEEF 2.4KG","Frozen -18C to -20C",2026-11-25,EA,6,6
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,145659,"Prime 100 - Puppy - TURKEY & FLAXSEED 2KG","Chiller 0C to +4C",2025-08-06,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,145660,"Prime 100 - Puppy - SALMON & TAPIOCA 2KG","Chiller 0C to +4C",2025-08-05,EA,8,8
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,145811,"Barf - Dog - MEDALLIONS CHCK 1KG","Frozen -18C to -20C",2027-04-10,EA,1,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,145864,"Barf - Puppy - CHICKEN 2.72KG","Frozen -18C to -20C",2026-10-14,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,145865,"L&B - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-10-15,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146762,"L&B - Dog - BEEF MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,1,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146763,"L&B - Dog - CHICKEN MEATBALL 750G","Chiller 0C to +4C",2025-06-14,EA,1,1
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146867,"Savour Life - Dog - BEEF 2.72KG","Frozen -18C to -20C",2026-04-28,EA,4,4
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146868,"Savour Life - Dog - COMBO 2.72KG","Frozen -18C to -20C",2026-04-05,EA,2,2
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,146870,"Prime 100 - Dog - BEEF & CARROT 2KG","Chiller 0C to +4C",2025-08-07,EA,8,8
1847,"Petbarn Rockhampton, Store Manager, 363 Yaama Road,, ROCKHAMPTON, ROCKHAMPTON, ",TOR435005,TOR435005,"2025-05-06 06:15:00",2025-05-08,"2025-05-12 08:23:00",ROCKHAMPTON,64,2,0,1.024,667,147041,"Butchers Dog - Dog - CHICKEN & VEG 2.4KG","Frozen -18C to -20C",2026-05-01,EA,2,2
